lang,src,severity,overall_f1,overall_em,entity_scores
de,"Using t tests, potential differences in physical and mental component summaries were evaluated between patients and the German normal population as well as between patients after thoractomy and after VATS.",,0.3333333333333333,0.3333333333333333,[]
de,"Up to 24 months after surgery, the physical dimension of HRQoL is significantly reduced, while the mental component summary does not significantly differ from the German population.",,1.0,1.0,[]
de,"Moreover, thoracotomy and VATS gave equivalent values for health-related quality of life.",,1.0,1.0,[]
de,"With respect to health-related quality of life, thoracotomy and video-assisted thorascopic surgery are equivalent in the long term.",,1.0,1.0,[]
de,But there was a trend to improvement with both summary scores that might indicate superiority of video-assisted thoracoscopic surgery.,,0.7111111111111112,0.3333333333333333,[]
de,The objective of this work was to determine whether there is a difference in health-related quality of life (HRQoL) of patients with non-small cell lung cancer - compared to the German normal population - before and after surgery.,,1.0,1.0,[]
de,Since its introduction in 2013 Bromelain-based Enzymatic Debridement (ED) is increasingly used in burn centers.,,1.0,1.0,[]
de,Published evidence shows its efficiency in eschar removal as well as a superiority in blood loss and necessity of further surgical procedures compared to standard-of-care.,,0.5,0.5,[]
de,"While the procedure is safe and shows reliable results in experienced hands, some practical and logistical issues must be challenged that are not described sufficiently in available literature.",,0.0,0.0,[]
de,Published evidence shows its efficiency in eschar removal as well as a superiority in blood loss and necessity of further surgical procedures compared to standard-of-care.,,0.5,0.5,[]
de,"Topics concerning indication, definition of treatment pathways, practical issues, post-treatment and handling of complications have been coordinated in advance to allow discussion during the workshop.",,0.0,0.0,[]
de,"While efficiency of ED as well as superiority in some aspects of treatment of burn wounds could be shown in available literature, user-oriented recommendations for practical implementation are scarce.",,0.7999999999999999,0.6666666666666666,[]
de,"Although the recommendations and experts opinions published here are only partly evidenced based, they are still based on the pooled experienced of the panelists that easily outnumbers the cases published in literature so far and allow valuable support for a successful implementation of the technique.",,0.0,0.0,[]
de,To each topic practical recommendations were developed and consented.,,0.0,0.0,[]
de,Summarizing key messages have been additionally highlighted.,,0.0,0.0,[]
de,They aim on helping to achieve optimal results after establishing the technique by new users as well as optimizing results by experienced users.,,1.0,1.0,[]
de,"Amongst others, the resulting recommendations deal with indications for ED beyond the classic domain, different treatment pathways depending on burn depth and primary result after ED with adapted post-treatment, management of treatment failure and implementation of infrastructural conditions.",,0.8333333333333334,0.5,[]
de,"To investigate if T1 and T2 mapping is able to differentiate between diseased and healthy myocardium in patients with systemic sarcoidosis, and to compare the standard mapping measurement (measurement within the whole myocardium of the midventricular short axis slice, SAX) to a more standardized method measuring relaxation times within the midventricular septum (ConSept).",,1.0,1.0,[]
de,24 patients with biopsy-proven extracardiac sarcoidosis and 17 healthy control subjects were prospectively enrolled in this study and underwent CMR imaging at 1.5 T including native T1 and T2 mapping.,,1.0,1.0,[]
de,24 patients with biopsy-proven extracardiac sarcoidosis and 17 healthy control subjects were prospectively enrolled in this study and underwent CMR imaging at 1.5 T including native T1 and T2 mapping.,,1.0,1.0,[]
de,ConSept T1 mapping represents an equivalent method for tissue characterization in this population compared to the SAX approach.,,0.5,0.0,[]
de,"To investigate if T1 and T2 mapping is able to differentiate between diseased and healthy myocardium in patients with systemic sarcoidosis, and to compare the standard mapping measurement (measurement within the whole myocardium of the midventricular short axis slice, SAX) to a more standardized method measuring relaxation times within the midventricular septum (ConSept).",,0.26666666666666666,0.0,[]
de,· Mapping may serve as a marker for early cardiac involvement in patients with systemic sarcoidosis.,,0.8627450980392157,0.6666666666666666,[]
de,24 patients with biopsy-proven extracardiac sarcoidosis and 17 healthy control subjects were prospectively enrolled in this study and underwent CMR imaging at 1.5 T including native T1 and T2 mapping.,,1.0,1.0,[]
de,Patients were divided into patients with (LGE+) and without (LGE-) cardiac sarcoidosis.,,1.0,1.0,[]
de,T1 and T2 relaxation times were compared between patients and controls.,,1.0,1.0,[]
de,"Furthermore, the SAX and the ConSept approach were compared regarding differentiation between healthy and diseased myocardium.",,0.5,0.5,[]
de,T1 and T2 relaxation times were significantly longer in all patients compared with controls using both the SAX and the ConSept approach (p < 0.05).,,0.9333333333333335,0.6666666666666666,[]
de,"However, LGE+ and LGE- patients showed no significant differences in T1 and T2 relaxation times regardless of the measurement approach used (ConSept/SAX) (p > 0.05). Direct comparison of ConSept and SAX T1 mapping showed high conformity in the discrimination between healthy and diseased myocardium (Kappa = 0.844).",,0.8928571428571429,0.5,[]
de,Further studies including follow-up examinations are necessary to confirm these preliminary results.,,0.888888888888889,0.0,[]
de,· The ConSept approach can be used as an alternative measuring method in sarcoidosis patients.,,0.8333333333333333,0.5,[]
de,"· Dabir D, Luetkens J, Kuetting D et al.",,0.0,0.0,[]
de,Fortschr Röntgenstr 2021; 193: 68 - 76.,,1.0,1.0,[]
de,"Necrotizing fasciitis (NF) is a life-threatening, usually bacterial, soft tissue infection that rarely affects the head and neck region.",,0.4,0.0,[]
de,Rapid progression and systemic illness are typical for the disease and complicate diagnosis.,,1.0,1.0,[]
de,Immediate surgical and antimicrobial therapy is required.,,1.0,1.0,[]
de,Three cases of cervicofacial NF are presented in this case report.,,0.6,0.3333333333333333,[]
de,"All patients showed a rapidly progressing, painful swelling and redness in the cervicofacial region.",,0.5777777777777778,0.0,[]
de,"After diagnosing NF based on clinical symptoms, laboratory parameters, and CT, the patients were treated with systemic antibiotics and multiple extensive debridements.",,0.8333333333333334,0.0,[]
de,Two of the three patients died within 48 h from systemic illness with septic organ failure; one patient was discharged after intensive care treatment and reconstruction of the tissue defects caused by debridement.,,0.8809523809523809,0.5,[]
de,"NF is a fast-developing soft tissue infection associated with high mortality and morbidity, and is often recognized too late.",,0.8571428571428571,0.0,[]
de,"Diagnosis is based on clinical signs such as progressive diffuse swelling, pain, erythema, and early systemic illness.",,0.0,0.0,[]
de,Laboratory parameters (Laboratory Risk Indicator for Necrotizing Fasciitis [LRINEC] score) and imaging via CT or MRT are helpful.,,1.0,1.0,[]
de,CT/MRT images can show soft tissue swelling with pathognomonic gas formation.,,0.5,0.3333333333333333,[]
de,Immediate surgical debridement and antimicrobial therapy are critical for survival.,,1.0,1.0,[]
de,Intravenously administered immunoglobulins and hyperbaric pressure therapy should only be used as supplementary treatments.,,0.29166666666666663,0.0,[]
de,Advances in reconstructive microsurgery have led to significant improvements in the surgical care of complex interdisciplinary cases.,,1.0,1.0,[]
de,"At the same time, however, this also increases the resource expenditure of the plastic surgeon involved.",,0.0,0.0,[]
de,This study aimed to analyse the relationship between increase in revenue and resource expenditure in reconstructive microsurgery at a university hospital of maximum care with regard to the treatment of interdisciplinary patients.,,1.0,1.0,[]
de,"In 2018 and 2019, all cases of interdisciplinary cooperation were followed up at one location of a plastic surgery department of a university clinic.",,0.7222222222222222,0.3333333333333333,[]
de,Advances in reconstructive microsurgery have led to significant improvements in the surgical care of complex interdisciplinary cases.,,1.0,1.0,[]
de,"In 2018 and 2019, a total of 68 free microsurgical flaps were performed in 64 interdisciplinary cases.",,1.0,1.0,[]
de,Advances in reconstructive microsurgery have led to significant improvements in the surgical care of complex interdisciplinary cases.,,1.0,1.0,[]
de,"Considering the contribution of plastic surgery to the economic development and the associated resource expenditure, there is a significant increase in all parameters (p < 0.0001).",,1.0,1.0,[]
de,"Thus, the Case Mix Index (CMI) rose by 20.2 %, inpatient treatment days by 79.1 %, the number of surgical interventions by 62.4 %, cumulative incision-suture time by 131.4 % and total surgeon hours by 75.4 %.  Reconstructive microsurgical procedures lead to a significant increase in revenue in interdisciplinary surgical cases.",,0.9166666666666666,0.75,[]
de,This study aimed to analyse the relationship between increase in revenue and resource expenditure in reconstructive microsurgery at a university hospital of maximum care with regard to the treatment of interdisciplinary patients.,,1.0,1.0,[]
de,"Moreover, these additional costs are not always adequately reflected in the revenue of the DRG.",,0.0,0.0,[]
de,This especially applies to DRGs with a high initial cost weight.,,0.5,0.5,[]
de,"To ensure modern, individual, patient-oriented and guideline-compliant patient care, there is, therefore, an urgent need to adapt the (G-)DRG system to the additional resource consumption.",,0.0,0.0,[]
de,"In 2018 and 2019, a total of 68 free microsurgical flaps were performed in 64 interdisciplinary cases.",,1.0,1.0,[]
de,"Staff outings of Emil Kraepelin's Royal Department of Psychiatry were known as ""catatonic walks"".",,1.0,1.0,[]
de,"A remarkable number of important German and international visitors participated in 1906, Nicolas Achucarro, Henry Cotton, Eduard Flatau, Smith Ely Jelliffe, Gaetano Perusini, Edward Scripture, Maurycy Urstein and others.",,1.0,1.0,[]
de,"Many of Kraepelin's collaborators were inspired by his ideas and driven by scientific enthusiasm which contributed to significant scientific advances, but also took them to very different ends from dental and bowel surgery to psychoanalysis and eventually evidence-based medicine; from racial hygiene and nationalism to the presidency of communist Romania.",,0.5833333333333334,0.3333333333333333,[]
de,The popularity of E-Cigarettes is increasing.,,1.0,1.0,[]
de,"Besides addiction and pulmonary health damage, reports of burn injuries from e-cigarette explosions are also increasing.",,0.25,0.25,[]
de,"Besides addiction and pulmonary health damage, reports of burn injuries from e-cigarette explosions are also increasing.",,0.25,0.25,[]
de,Due to increasing cases and missing guidelines we want to present three cases of our hospital and publish recommendations for the management of burn injuries caused by e-cigarette explosions.,,1.0,1.0,[]
de,Due to increasing cases and missing guidelines we want to present three cases of our hospital and publish recommendations for the management of burn injuries caused by e-cigarette explosions.,,1.0,1.0,[]
de,Due to increasing cases and missing guidelines we want to present three cases of our hospital and publish recommendations for the management of burn injuries caused by e-cigarette explosions.,,1.0,1.0,[]
de,Two patients were male one patient was female.,,1.0,1.0,[]
de,"The age ranged from 24 to 64 years, the burned total body surface area (TBSA) from 3 % to 12.5 %. All three patients required skin grafting and the length of stay in hospital ranged from five to eleven days.",,1.0,1.0,[]
de,"In the synopsis of recent literature, we recommend the following management of burns due to e-cigarette explosions.",,1.0,1.0,[]
de,"The guidelines of the Advanced Trauma Life Support should be followed, signs of an inhalation trauma should be checked and litmus test should be performed prior to irrigation with aqueous solutions to prevent exothermic reactions with remaining metals.",,0.6666666666666666,0.6666666666666666,[]
de,If litmus test shows alkali pH wounds should be irrigated by mineral oil.,,0.6,0.5,[]
de,The German Sepsis guideline is an interdisciplinary guideline (S3 classification).,,1.0,1.0,[]
de,"It is an evidence- and consensus-based instrument for the improvement and quality assurance of prevention, diagnosis, therapy and aftercare of sepsis.",,0.0,0.0,[]
de,"It summarizes appropriate, scientifically based and up-to-date procedures for diagnosis, therapy and follow-up.",,0.0,0.0,[]
de,The recommendations of the guideline are intended to serve as a supportive information and decision basis for the clinician in the treatment of adult patients with sepsis or septic shock.,,1.0,1.0,[]
de,"To investigate feasibility and outcome the novel and favorable option of an endoscopic ultrasonography(EUS)-guided antegrade or even retrograde gall stone extraction via a transhepatic route in patients (pats.) with no option for the usual gold standard, ERCP.",,0.8039215686274511,0.3333333333333333,[]
de,All consecutive pats. with cholangiolithiasis and surgically altered anatomy of the upper GI tract with and without previous attempts of an ERCP were enrolled in this unicenter case study and were characterized with regard to the technical and clinical success of this approach.,,0.7679738562091503,0.5,[]
de,"From 2004 to 03/2020, overall 449 pats. underwent EUS-guided cholangiodrainage (n = 37 pats. with cholangiolithiasis).",,0.8,0.8,[]
de,"In 8 of these 37 pats., gall stone extraction was achieved using EUS-ERCP rendezvous technique (not included in the study since there was no surgically altered anatomy of the upper GI tract).",,0.8800000000000001,0.8,[]
de,In 13 of the remaining 29 subjects,,1.0,1.0,[]
de,"(45 %), there was a failure of previous attempts to reach the papilla of Vater or biliodigestive anastomosis using balloon-enteroscopy-guided ERCP.",,0.6476190476190475,0.5,[]
de,EUS-guided access to the biliary system was achieved in all 29 pats.,,0.6666666666666666,0.5,[]
de,Stone extraction was performed in 26 individuals,,0.8888888888888888,0.6666666666666666,[]
de,"(90 %) by means of antegrade push-technique after balloon dilatation of the papilla of Vater and biliodigestive anastomosis, respectively, before.",,0.26666666666666666,0.0,[]
de,"(42 %), double pigtail prostheses were subsequently placed to track papilla of Vater/biliodigestive anastomosis (""ring drainage""), which were removed with gastroscopy three months later after previous ultrasound- and lab parameter-based follow-up control.",,0.46909090909090906,0.2,[]
de,In two pats.,,1.0,1.0,[]
de,"(7 %), gall stones were extracted via a retrograde route using a transhepatic access site; in one patient",,0.3636363636363636,0.0,[]
de,"(3 %), stones were removed by means of a combined ante-/retrograde technique.",,1.0,1.0,[]
de,"To investigate feasibility and outcome the novel and favorable option of an endoscopic ultrasonography(EUS)-guided antegrade or even retrograde gall stone extraction via a transhepatic route in patients (pats.) with no option for the usual gold standard, ERCP.",,0.8039215686274511,0.3333333333333333,[]
de,"(7 %), cholangioscopy with electrohydraulic lithotripsy was used.",,1.0,1.0,[]
de,Technical as well as clinical success rate was 100 % (29 of 29 pats.).,,1.0,1.0,[]
de,Re-interventions became necessary in 6/29 cases,,0.3333333333333333,0.0,[]
de,"(21 %), complications occurred in 6 individuals",,1.0,1.0,[]
de,(21 %).  EUS-guided stone extraction in antegrade or retrograde technique for pats. with surgically altered anatomy of the upper GI tract can be considered a favorable and safe but challenging approach of interventional endoscopy/EUS.,,0.9375,0.5,[]
de,"It can provide high technical and clinical success and low complication rates; it has the potential to substitute the time-consuming balloon-enteroscopy-guided ERCP as well as, in particular, PTCD and, thus, secundary and tertiary therapeutic alternatives.",,0.9333333333333332,0.8333333333333334,[]
de,In 11/29 cases,,1.0,1.0,[]
de,A 66-year-old women with chronic hepatitis-b and antiviral therapy was presented with icterus and sickness 2 weeks after cold symptoms.,,0.4857142857142857,0.42857142857142855,[]
de,The treatment was stopped by patient 6 month before.,,1.0,1.0,[]
de,"The liver was enlarged, the abdomen and further body status unsuspicious.",,1.0,1.0,[]
de,The chemical results showed elevated liver enzymes and bilirubin values.,,0.5454545454545454,0.0,[]
de,"The hepatitis-b status revealed signs of chronical course (HBsAg positive), the virus amount was > 21 Mio IU/ml.",,0.2,0.2,[]
de,The sonographic abdominal status was normal.,,1.0,1.0,[]
de,A 66-year-old women with chronic hepatitis-b and antiviral therapy was presented with icterus and sickness 2 weeks after cold symptoms.,,0.4857142857142857,0.42857142857142855,[]
de,"The hepatitis-b status revealed signs of chronical course (HBsAg positive), the virus amount was > 21 Mio IU/ml.",,0.2,0.2,[]
de,Acute exacerbation of chronic hepatitis-b followed stopping antiviral treatment can lead to healing by loss of HBsAg.,,0.5300324675324676,0.0,[]
de,Alignment of cranial CT scans (cCTs) to a common reference plane simplifies anatomical-landmark-based orientation and eases follow-up assessment of intracranial findings.,,0.5968253968253968,0.0,[]
de,"We developed and open sourced a fully automated system, which aligns cCTs to the Anterior Commissure/Posterior Commissure (ACPC) line and exports the results to the PACS.",,0.06666666666666667,0.0,[]
de,FMRIB's Linear Image Registration Tool (FLIRT) with an ACPC-aligned atlas is used in the alignment step.,,0.6428571428571428,0.5,[]
de,Five mm mean slabs are generated with the top non-air slice as the starting point.,,0.3214285714285714,0.0,[]
de,"For evaluation, 301 trauma cCTs from the CQ500 dataset were processed.",,0.5555555555555555,0.3333333333333333,[]
de,"In visual comparison with the respective ACPC-aligned atlas, all were successfully aligned.",,0.5,0.5,[]
de,Image quality (IQ) and ease of identification of the central sulcus (CS) were rated on a Likert scale (5 = excellent IQ/immediate CS identification).,,0.85,0.75,[]
de,The median IQ was 4 (range: 2-4) in the original series and 5 (range: 4-5) in the ACPC-aligned series (p < 0.0001).,,0.5,0.5,[]
de,"CITATION FORMAT: · Rubbert C, Turowski B, Caspers J. Automatic Alignment of Cranial CT Examinations to the Anterior Commissure/Posterior Commissure (ACPC) Reference Plane for Reliable Interpretation and Quality Assurance.",,1.0,1.0,[]
de,Fortschr Röntgenstr 2021; 193: 61 - 67.,,0.875,0.5,[]
de,The CS was more easily identified after fatbACPC (original scans: 4 (range: 2-5); ACPC-aligned: 5 (range: 4-5); p < 0.0001).,,0.26666666666666666,0.0,[]
de,The CS was more easily identified after fatbACPC (original scans: 4 (range: 2-5); ACPC-aligned: 5 (range: 4-5); p < 0.0001).,,0.26666666666666666,0.0,[]
de,"We developed and open sourced a fully automated system, which aligns cCTs to the Anterior Commissure/Posterior Commissure (ACPC) line and exports the results to the PACS.",,0.39999999999999997,0.3333333333333333,[]
de,The CS was more easily identified after fatbACPC (original scans: 4 (range: 2-5); ACPC-aligned: 5 (range: 4-5); p < 0.0001).,,0.26666666666666666,0.0,[]
de,Degrees of deviation from the ideal alignment could be used for quality assurance.,,1.0,1.0,[]
de,"We developed and open sourced a fully automated system, which aligns cCTs to the Anterior Commissure/Posterior Commissure (ACPC) line and exports the results to the PACS.",,0.06666666666666667,0.0,[]
de,"The mean rotation to achieve alignment was |X| = 6.4 ± 5.2° ([-X,+X] = -26.8°-24.2°), |Y| = 2.1 ± 1.7° ([-Y,+Y] = -8.7°-9.8°), and |Z| = 3.1 ± 2.4° ([-Z,+Z] = -14.3°-12.5°).",,0.8333333333333334,0.6666666666666666,[]
de,Alignment of cranial CT scans (cCTs) to a common reference plane simplifies anatomical-landmark-based orientation and eases follow-up assessment of intracranial findings.,,0.5968253968253968,0.0,[]
de,Earlier studies have proven that in patients with non-small cell lung cancer video-assisted thoracoscopic surgery is functionally superior to thoracotomy in terms of perioperative and postoperative complications.,,0.52,0.2,[]
de,The objective of this work was to determine whether there is a difference in health-related quality of life (HRQoL) of patients with non-small cell lung cancer - compared to the German normal population - before and after surgery.,,1.0,1.0,[]
de,"Moreover, HRQoL after thoracotomy was compared to HRQoL after video-assisted thoracoscopic surgery (VATS).",,0.5714285714285715,0.0,[]
de,"Based on retrospective data generated during a 7-year period (2010 - 2017), 327 patients with non-small cell lung cancer who underwent therapy were examined.",,1.0,1.0,[]
de,Patients either underwent thoracotomy or video-assisted thoracoscopic surgery. 456 of short form 12 questionnaires were analysed.,,0.6666666666666665,0.25,[]
de,"Via norm-based scoring, and physical and mental component summaries (PCS and MCS) were calculated before and 6, 12, and 24 months after treatment.",,0.9444444444444444,0.5,[]
de,"Using t tests, potential differences in physical and mental component summaries were evaluated between patients and the German normal population as well as between patients after thoractomy and after VATS.",,0.3333333333333333,0.3333333333333333,[]
de,"Up to 24 months after surgery, the physical dimension of HRQoL is significantly reduced, while the mental component summary does not significantly differ from the German population.",,1.0,1.0,[]
de,"Moreover, thoracotomy and VATS gave equivalent values for health-related quality of life.",,1.0,1.0,[]
de,"With respect to health-related quality of life, thoracotomy and video-assisted thorascopic surgery are equivalent in the long term.",,0.6666666666666666,0.0,[]
de,But there was a trend to improvement with both summary scores that might indicate superiority of video-assisted thoracoscopic surgery.,,0.7777777777777778,0.6666666666666666,[]
de,Summarizing key messages have been additionally highlighted.,,0.0,0.0,[]
de,Since its introduction in 2013 Bromelain-based Enzymatic Debridement (ED) is increasingly used in burn centers.,,1.0,1.0,[]
de,Published evidence shows its efficiency in eschar removal as well as a superiority in blood loss and necessity of further surgical procedures compared to standard-of-care.,,0.5,0.5,[]
de,"While the procedure is safe and shows reliable results in experienced hands, some practical and logistical issues must be challenged that are not described sufficiently in available literature.",,0.0,0.0,[]
de,"A multi-professional panel, consisting of experienced users of ED from German-speaking burn units has been invited to an expert workshop.",,0.8333333333333333,0.5,[]
de,"Topics concerning indication, definition of treatment pathways, practical issues, post-treatment and handling of complications have been coordinated in advance to allow discussion during the workshop.",,0.0,0.0,[]
de,To each topic practical recommendations were developed and consented.,,0.0,0.0,[]
de,"While the procedure is safe and shows reliable results in experienced hands, some practical and logistical issues must be challenged that are not described sufficiently in available literature.",,0.0,0.0,[]
de,To each topic practical recommendations were developed and consented.,,0.0,0.0,[]
de,Published evidence shows its efficiency in eschar removal as well as a superiority in blood loss and necessity of further surgical procedures compared to standard-of-care.,,0.41666666666666663,0.25,[]
de,To each topic practical recommendations were developed and consented.,,0.0,0.0,[]
de,"To investigate if T1 and T2 mapping is able to differentiate between diseased and healthy myocardium in patients with systemic sarcoidosis, and to compare the standard mapping measurement (measurement within the whole myocardium of the midventricular short axis slice, SAX) to a more standardized method measuring relaxation times within the midventricular septum (ConSept).",,0.6666666666666666,0.3333333333333333,[]
de,24 patients with biopsy-proven extracardiac sarcoidosis and 17 healthy control subjects were prospectively enrolled in this study and underwent CMR imaging at 1.5 T including native T1 and T2 mapping.,,1.0,1.0,[]
de,Patients were divided into patients with (LGE+) and without (LGE-) cardiac sarcoidosis.,,0.25,0.0,[]
de,T1 and T2 relaxation times were compared between patients and controls.,,1.0,1.0,[]
de,"Furthermore, the SAX and the ConSept approach were compared regarding differentiation between healthy and diseased myocardium.",,0.5,0.5,[]
de,T1 and T2 relaxation times were significantly longer in all patients compared with controls using both the SAX and the ConSept approach (p < 0.05).,,0.9333333333333335,0.6666666666666666,[]
de,"However, LGE+ and LGE- patients showed no significant differences in T1 and T2 relaxation times regardless of the measurement approach used (ConSept/SAX) (p > 0.05). Direct comparison of ConSept and SAX T1 mapping showed high conformity in the discrimination between healthy and diseased myocardium (Kappa = 0.844).",,0.8409090909090908,0.5,[]
de,T1 and T2 mapping may not only enable noninvasive recognition of cardiac involvement in patients with systemic sarcoidosis but may also serve as a marker for early cardiac involvement of the disease allowing for timely treatment.,,0.9166666666666666,0.75,[]
de,ConSept T1 mapping represents an equivalent method for tissue characterization in this population compared to the SAX approach.,,1.0,1.0,[]
de,Further studies including follow-up examinations are necessary to confirm these preliminary results.,,0.888888888888889,0.0,[]
de,· Mapping may enable noninvasive recognition of cardiac involvement in patients with systemic sarcoidosis.,,1.0,1.0,[]
de,· Mapping may serve as a marker for early cardiac involvement in patients with systemic sarcoidosis.,,1.0,1.0,[]
de,· The ConSept approach can be used as an alternative measuring method in sarcoidosis patients.,,0.8333333333333333,0.5,[]
de,"· Dabir D, Luetkens J, Kuetting D et al.",,0.0,0.0,[]
de,Myocardial Mapping in Systemic Sarcoidosis: A Comparison of Two Measurement Approaches.,,1.0,1.0,[]
de,Fortschr Röntgenstr 2021; 193: 68 - 76.,,0.7,0.5,[]
de,"Necrotizing fasciitis (NF) is a life-threatening, usually bacterial, soft tissue infection that rarely affects the head and neck region.",,0.4,0.0,[]
de,Rapid progression and systemic illness are typical for the disease and complicate diagnosis.,,0.8571428571428572,0.6666666666666666,[]
de,"Necrotizing fasciitis (NF) is a life-threatening, usually bacterial, soft tissue infection that rarely affects the head and neck region.",,0.4,0.0,[]
de,Intravenously administered immunoglobulins and hyperbaric pressure therapy should only be used as supplementary treatments.,,0.5166666666666666,0.25,[]
de,"After diagnosing NF based on clinical symptoms, laboratory parameters, and CT, the patients were treated with systemic antibiotics and multiple extensive debridements.",,1.0,1.0,[]
de,Immediate surgical and antimicrobial therapy is required.,,1.0,1.0,[]
de,Three cases of cervicofacial NF are presented in this case report.,,0.6,0.3333333333333333,[]
de,"All patients showed a rapidly progressing, painful swelling and redness in the cervicofacial region.",,0.7444444444444445,0.3333333333333333,[]
de,"After diagnosing NF based on clinical symptoms, laboratory parameters, and CT, the patients were treated with systemic antibiotics and multiple extensive debridements.",,1.0,1.0,[]
de,Two of the three patients died within 48 h from systemic illness with septic organ failure; one patient was discharged after intensive care treatment and reconstruction of the tissue defects caused by debridement.,,0.7264492753623188,0.5,[]
de,"Diagnosis is based on clinical signs such as progressive diffuse swelling, pain, erythema, and early systemic illness.",,0.0,0.0,[]
de,Laboratory parameters (Laboratory Risk Indicator for Necrotizing Fasciitis [LRINEC] score) and imaging via CT or MRT are helpful.,,1.0,1.0,[]
de,CT/MRT images can show soft tissue swelling with pathognomonic gas formation.,,0.5,0.3333333333333333,[]
de,This study aimed to analyse the relationship between increase in revenue and resource expenditure in reconstructive microsurgery at a university hospital of maximum care with regard to the treatment of interdisciplinary patients.,,1.0,1.0,[]
de,"The interdisciplinary surgical cases were identified from the collective and evaluated prospectively with regard to inpatient treatment days, surgical resource expenditure and economic development (DRG before and after microsurgical reconstruction).",,1.0,1.0,[]
de,"In 2018 and 2019, a total of 68 free microsurgical flaps were performed in 64 interdisciplinary cases.",,0.5238095238095238,0.3333333333333333,[]
de,"Considering the contribution of plastic surgery to the economic development and the associated resource expenditure, there is a significant increase in all parameters (p < 0.0001).",,1.0,1.0,[]
de,"Thus, the Case Mix Index (CMI) rose by 20.2 %, inpatient treatment days by 79.1 %, the number of surgical interventions by 62.4 %, cumulative incision-suture time by 131.4 % and total surgeon hours by 75.4 %.  Reconstructive microsurgical procedures lead to a significant increase in revenue in interdisciplinary surgical cases.",,0.75,0.75,[]
de,"Moreover, these additional costs are not always adequately reflected in the revenue of the DRG.",,0.0,0.0,[]
de,This especially applies to DRGs with a high initial cost weight.,,0.5,0.5,[]
de,"In 2018 and 2019, all cases of interdisciplinary cooperation were followed up at one location of a plastic surgery department of a university clinic.",,0.5555555555555555,0.0,[]
de,Advances in reconstructive microsurgery have led to significant improvements in the surgical care of complex interdisciplinary cases.,,1.0,1.0,[]
de,"At the same time, however, this also increases the resource expenditure of the plastic surgeon involved.",,0.0,0.0,[]
de,62 of these cases met the criteria for interdisciplinary surgical treatment.,,1.0,1.0,[]
de,"However, a significant increase in resource consumption is observed as well.",,0.9523809523809524,0.6666666666666666,[]
de,"To ensure modern, individual, patient-oriented and guideline-compliant patient care, there is, therefore, an urgent need to adapt the (G-)DRG system to the additional resource consumption.",,0.0,0.0,[]
de,"In addition, in the case of interdisciplinary surgical cases, a clear internal cost allocation must be carried out in accordance with the surgical resource expenditure.",,0.0,0.0,[]
de,"Many of Kraepelin's collaborators were inspired by his ideas and driven by scientific enthusiasm which contributed to significant scientific advances, but also took them to very different ends from dental and bowel surgery to psychoanalysis and eventually evidence-based medicine; from racial hygiene and nationalism to the presidency of communist Romania.",,0.5833333333333334,0.3333333333333333,[]
de,"Staff outings of Emil Kraepelin's Royal Department of Psychiatry were known as ""catatonic walks"".",,0.44642857142857145,0.0,[]
de,"A remarkable number of important German and international visitors participated in 1906, Nicolas Achucarro, Henry Cotton, Eduard Flatau, Smith Ely Jelliffe, Gaetano Perusini, Edward Scripture, Maurycy Urstein and others.",,1.0,1.0,[]
de,"Mostly, explosions of e-cigarettes are attributed to its lithium-ion battery.",,0.8,0.0,[]
de,"The guidelines of the Advanced Trauma Life Support should be followed, signs of an inhalation trauma should be checked and litmus test should be performed prior to irrigation with aqueous solutions to prevent exothermic reactions with remaining metals.",,0.576923076923077,0.3333333333333333,[]
de,The popularity of E-Cigarettes is increasing.,,1.0,1.0,[]
de,"Besides addiction and pulmonary health damage, reports of burn injuries from e-cigarette explosions are also increasing.",,0.25,0.25,[]
de,Due to increasing cases and missing guidelines we want to present three cases of our hospital and publish recommendations for the management of burn injuries caused by e-cigarette explosions.,,1.0,1.0,[]
de,"Three cases of e-cigarette explosions which occurred between 2016 and 2019, are presented.",,1.0,1.0,[]
de,All three e-cigarette explosions occurred in the trouser pockets.,,0.5,0.5,[]
de,Two patients were male one patient was female.,,1.0,1.0,[]
de,"The age ranged from 24 to 64 years, the burned total body surface area (TBSA) from 3 % to 12.5 %. All three patients required skin grafting and the length of stay in hospital ranged from five to eleven days.",,1.0,1.0,[]
de,"In the synopsis of recent literature, we recommend the following management of burns due to e-cigarette explosions.",,1.0,1.0,[]
de,If litmus test shows alkali pH wounds should be irrigated by mineral oil.,,0.5,0.5,[]
de,The German Sepsis guideline is an interdisciplinary guideline (S3 classification).,,1.0,1.0,[]
de,"It is an evidence- and consensus-based instrument for the improvement and quality assurance of prevention, diagnosis, therapy and aftercare of sepsis.",,0.0,0.0,[]
de,The German Sepsis guideline is an interdisciplinary guideline (S3 classification).,,1.0,1.0,[]
de,"It summarizes appropriate, scientifically based and up-to-date procedures for diagnosis, therapy and follow-up.",,0.0,0.0,[]
de,"To investigate feasibility and outcome the novel and favorable option of an endoscopic ultrasonography(EUS)-guided antegrade or even retrograde gall stone extraction via a transhepatic route in patients (pats.) with no option for the usual gold standard, ERCP.",,0.8518518518518517,0.3333333333333333,[]
de,"From 2004 to 03/2020, overall 449 pats. underwent EUS-guided cholangiodrainage (n = 37 pats. with cholangiolithiasis).",,0.3333333333333333,0.2,[]
