lang,src,severity,overall_similarity,entity_scores
de,"Three cases of e-cigarette explosions which occurred between 2016 and 2019, are presented.",,1.0000000794728596,[]
de,All three e-cigarette explosions occurred in the trouser pockets.,,0.5905300229787827,[]
de,Two patients were male one patient was female.,,0.9999999701976776,[]
de,"The age ranged from 24 to 64 years, the burned total body surface area (TBSA) from 3 % to 12.5 %. All three patients required skin grafting and the length of stay in hospital ranged from five to eleven days.",,0.9999999105930328,[]
de,"In the synopsis of recent literature, we recommend the following management of burns due to e-cigarette explosions.",,1.0000001192092896,[]
de,If litmus test shows alkali pH wounds should be irrigated by mineral oil.,,0.5279626781120896,[]
de,The German Sepsis guideline is an interdisciplinary guideline (S3 classification).,,1.0000001192092896,[]
de,"It is an evidence- and consensus-based instrument for the improvement and quality assurance of prevention, diagnosis, therapy and aftercare of sepsis.",,0.0,[]
de,The German Sepsis guideline is an interdisciplinary guideline (S3 classification).,,1.0000001192092896,[]
de,"It summarizes appropriate, scientifically based and up-to-date procedures for diagnosis, therapy and follow-up.",,0.17714741826057434,[]
de,"To investigate feasibility and outcome the novel and favorable option of an endoscopic ultrasonography(EUS)-guided antegrade or even retrograde gall stone extraction via a transhepatic route in patients (pats.) with no option for the usual gold standard, ERCP.",,0.6468537896871567,[]
de,"From 2004 to 03/2020, overall 449 pats. underwent EUS-guided cholangiodrainage (n = 37 pats. with cholangiolithiasis).",,0.6327796697616577,[]
de,"In 8 of these 37 pats., gall stone extraction was achieved using EUS-ERCP rendezvous technique (not included in the study since there was no surgically altered anatomy of the upper GI tract).",,0.9822749018669128,[]
de,"In 8 of these 37 pats., gall stone extraction was achieved using EUS-ERCP rendezvous technique (not included in the study since there was no surgically altered anatomy of the upper GI tract).",,0.9822749018669128,[]
de,"(21 %), complications occurred in 6 individuals",,0.9352837204933167,[]
de,All consecutive pats. with cholangiolithiasis and surgically altered anatomy of the upper GI tract with and without previous attempts of an ERCP were enrolled in this unicenter case study and were characterized with regard to the technical and clinical success of this approach.,,0.828418550391992,[]
de,(21 %).  EUS-guided stone extraction in antegrade or retrograde technique for pats. with surgically altered anatomy of the upper GI tract can be considered a favorable and safe but challenging approach of interventional endoscopy/EUS.,,0.968548983335495,[]
de,In 13 of the remaining 29 subjects,,0.9999999701976776,[]
de,"(45 %), there was a failure of previous attempts to reach the papilla of Vater or biliodigestive anastomosis using balloon-enteroscopy-guided ERCP.",,0.8248119205236435,[]
de,EUS-guided access to the biliary system was achieved in all 29 pats.,,0.9537007957696915,[]
de,Stone extraction was performed in 26 individuals,,0.8862849275271097,[]
de,"(90 %) by means of antegrade push-technique after balloon dilatation of the papilla of Vater and biliodigestive anastomosis, respectively, before.",,0.661266086002191,[]
de,In 11/29 cases,,1.0,[]
de,"(42 %), double pigtail prostheses were subsequently placed to track papilla of Vater/biliodigestive anastomosis (""ring drainage""), which were removed with gastroscopy three months later after previous ultrasound- and lab parameter-based follow-up control.",,0.8879007339477539,[]
de,"(7 %), gall stones were extracted via a retrograde route using a transhepatic access site; in one patient",,0.6302103400230408,[]
de,"(3 %), stones were removed by means of a combined ante-/retrograde technique.",,1.0000001192092896,[]
de,In two subjects,,0.028009947389364243,[]
de,"(7 %), cholangioscopy with electrohydraulic lithotripsy was used.",,0.912980874379476,[]
de,Technical as well as clinical success rate was 100 % (29 of 29 pats.).,,0.9999999403953552,[]
de,Re-interventions became necessary in 6/29 cases,,0.31919865496456623,[]
de,"It can provide high technical and clinical success and low complication rates; it has the potential to substitute the time-consuming balloon-enteroscopy-guided ERCP as well as, in particular, PTCD and, thus, secundary and tertiary therapeutic alternatives.",,0.9654733141263326,[]
de,A 66-year-old women with chronic hepatitis-b and antiviral therapy was presented with icterus and sickness 2 weeks after cold symptoms.,,0.8714808097907475,[]
de,"The liver was enlarged, the abdomen and further body status unsuspicious.",,1.0,[]
de,The chemical results showed elevated liver enzymes and bilirubin values.,,0.9496632516384125,[]
de,The sonographic abdominal status was normal.,,0.9999999403953552,[]
de,The virus amount was falling and after 22 weeks antiviral therapy seroconversion (HBsAg negative) and healing up of hepatitis-b was objectified.,,0.8393295084436735,[]
de,"The hepatitis-b status revealed signs of chronical course (HBsAg positive), the virus amount was > 21 Mio IU/ml.",,1.0000002145767213,[]
de,The antiviral therapy was re-established and liver enzymes improved.,,0.9816393852233887,[]
de,Acute exacerbation of chronic hepatitis-b followed stopping antiviral treatment can lead to healing by loss of HBsAg.,,0.9336434602737427,[]
de,The treatment was stopped by patient 6 month before.,,0.9685477614402771,[]
de,Alignment of cranial CT scans (cCTs) to a common reference plane simplifies anatomical-landmark-based orientation and eases follow-up assessment of intracranial findings.,,0.7410078644752502,[]
de,"We developed and open sourced a fully automated system, which aligns cCTs to the Anterior Commissure/Posterior Commissure (ACPC) line and exports the results to the PACS.",,0.7771083017190298,[]
de,Five mm mean slabs are generated with the top non-air slice as the starting point.,,0.7594874799251556,[]
de,Image quality (IQ) and ease of identification of the central sulcus (CS) were rated on a Likert scale (5 = excellent IQ/immediate CS identification).,,0.9210522919893265,[]
de,Degrees of deviation from the ideal alignment could be used for quality assurance.,,1.0,[]
de,FMRIB's Linear Image Registration Tool (FLIRT) with an ACPC-aligned atlas is used in the alignment step.,,0.9123004674911499,[]
de,· ACPC-aligned images simplify anatomical-landmark-based orientation..,,0.9464583396911621,[]
de,"· fatbACPC is robust, fully PACS-integrated, and Open Source: https://github.com/BrainImAccs.",,0.7698590159416199,[]
de,FMRIB's Linear Image Registration Tool (FLIRT) with an ACPC-aligned atlas is used in the alignment step.,,0.9123004674911499,[]
de,"For evaluation, 301 trauma cCTs from the CQ500 dataset were processed.",,0.9144091606140137,[]
de,"In visual comparison with the respective ACPC-aligned atlas, all were successfully aligned.",,0.8042389154434204,[]
de,The median IQ was 4 (range: 2-4) in the original series and 5 (range: 4-5) in the ACPC-aligned series (p < 0.0001).,,0.023229869082570076,[]
de,The CS was more easily identified after fatbACPC (original scans: 4 (range: 2-5); ACPC-aligned: 5 (range: 4-5); p < 0.0001).,,0.6211020797491074,[]
de,"The mean rotation to achieve alignment was |X| = 6.4 ± 5.2° ([-X,+X] = -26.8°-24.2°), |Y| = 2.1 ± 1.7° ([-Y,+Y] = -8.7°-9.8°), and |Z| = 3.1 ± 2.4° ([-Z,+Z] = -14.3°-12.5°).",,0.7766840656598409,[]
de,The developed system can robustly and automatically align cCTs to the ACPC line.,,0.1376846581697464,[]
de,· fatbACPC does not impact image quality..,,0.1380397230386734,[]
de,"CITATION FORMAT: · Rubbert C, Turowski B, Caspers J. Automatic Alignment of Cranial CT Examinations to the Anterior Commissure/Posterior Commissure (ACPC) Reference Plane for Reliable Interpretation and Quality Assurance.",,0.7008295133709908,[]
de,Fortschr Röntgenstr 2021; 193: 61 - 67.,,0.8526772856712341,[]
de,Earlier studies have proven that in patients with non-small cell lung cancer video-assisted thoracoscopic surgery is functionally superior to thoracotomy in terms of perioperative and postoperative complications.,,0.9679425954818726,[]
de,"Moreover, HRQoL after thoracotomy was compared to HRQoL after video-assisted thoracoscopic surgery (VATS).",,0.9031786918640137,[]
de,"Via norm-based scoring, and physical and mental component summaries (PCS and MCS) were calculated before and 6, 12, and 24 months after treatment.",,1.0,[]
de,"Via norm-based scoring, and physical and mental component summaries (PCS and MCS) were calculated before and 6, 12, and 24 months after treatment.",,1.0,[]
de,"Up to 24 months after surgery, the physical dimension of HRQoL is significantly reduced, while the mental component summary does not significantly differ from the German population.",,0.7137899398803711,[]
de,"With respect to health-related quality of life, thoracotomy and video-assisted thorascopic surgery are equivalent in the long term.",,1.0000001192092896,[]
de,But there was a trend to improvement with both summary scores that might indicate superiority of video-assisted thoracoscopic surgery.,,0.9764723579088846,[]
de,Patients either underwent thoracotomy or video-assisted thoracoscopic surgery. 456 of short form 12 questionnaires were analysed.,,0.7270439006388187,[]
de,The objective of this work was to determine whether there is a difference in health-related quality of life (HRQoL) of patients with non-small cell lung cancer - compared to the German normal population - before and after surgery.,,1.0,[]
de,"Based on retrospective data generated during a 7-year period (2010 - 2017), 327 patients with non-small cell lung cancer who underwent therapy were examined.",,1.0000000238418578,[]
de,"Moreover, thoracotomy and VATS gave equivalent values for health-related quality of life.",,0.5134692154824734,[]
de,Since its introduction in 2013 Bromelain-based Enzymatic Debridement (ED) is increasingly used in burn centers.,,1.0000000794728596,[]
de,Published evidence shows its efficiency in eschar removal as well as a superiority in blood loss and necessity of further surgical procedures compared to standard-of-care.,,0.5948638264089823,[]
de,"While the procedure is safe and shows reliable results in experienced hands, some practical and logistical issues must be challenged that are not described sufficiently in available literature.",,0.0,[]
de,"Topics concerning indication, definition of treatment pathways, practical issues, post-treatment and handling of complications have been coordinated in advance to allow discussion during the workshop.",,0.0,[]
de,"Amongst others, the resulting recommendations deal with indications for ED beyond the classic domain, different treatment pathways depending on burn depth and primary result after ED with adapted post-treatment, management of treatment failure and implementation of infrastructural conditions.",,0.9295885562896729,[]
de,"While efficiency of ED as well as superiority in some aspects of treatment of burn wounds could be shown in available literature, user-oriented recommendations for practical implementation are scarce.",,0.6165597885847092,[]
de,"Although the recommendations and experts opinions published here are only partly evidenced based, they are still based on the pooled experienced of the panelists that easily outnumbers the cases published in literature so far and allow valuable support for a successful implementation of the technique.",,0.0,[]
de,They aim on helping to achieve optimal results after establishing the technique by new users as well as optimizing results by experienced users.,,1.0,[]
de,"A multi-professional panel, consisting of experienced users of ED from German-speaking burn units has been invited to an expert workshop.",,1.0,[]
de,To each topic practical recommendations were developed and consented.,,0.0,[]
de,Summarizing key messages have been additionally highlighted.,,0.0,[]
de,"To investigate if T1 and T2 mapping is able to differentiate between diseased and healthy myocardium in patients with systemic sarcoidosis, and to compare the standard mapping measurement (measurement within the whole myocardium of the midventricular short axis slice, SAX) to a more standardized method measuring relaxation times within the midventricular septum (ConSept).",,1.0000001192092896,[]
de,"To investigate if T1 and T2 mapping is able to differentiate between diseased and healthy myocardium in patients with systemic sarcoidosis, and to compare the standard mapping measurement (measurement within the whole myocardium of the midventricular short axis slice, SAX) to a more standardized method measuring relaxation times within the midventricular septum (ConSept).",,1.0000001192092896,[]
de,24 patients with biopsy-proven extracardiac sarcoidosis and 17 healthy control subjects were prospectively enrolled in this study and underwent CMR imaging at 1.5 T including native T1 and T2 mapping.,,0.7840171828866005,[]
de,Patients were divided into patients with (LGE+) and without (LGE-) cardiac sarcoidosis.,,1.0,[]
de,T1 and T2 relaxation times were compared between patients and controls.,,1.0,[]
de,"Furthermore, the SAX and the ConSept approach were compared regarding differentiation between healthy and diseased myocardium.",,0.5705929696559906,[]
de,T1 and T2 relaxation times were significantly longer in all patients compared with controls using both the SAX and the ConSept approach (p < 0.05).,,0.9869013627370199,[]
de,"However, LGE+ and LGE- patients showed no significant differences in T1 and T2 relaxation times regardless of the measurement approach used (ConSept/SAX) (p > 0.05). Direct comparison of ConSept and SAX T1 mapping showed high conformity in the discrimination between healthy and diseased myocardium (Kappa = 0.844).",,0.7559471130371094,[]
de,T1 and T2 mapping may not only enable noninvasive recognition of cardiac involvement in patients with systemic sarcoidosis but may also serve as a marker for early cardiac involvement of the disease allowing for timely treatment.,,0.9721574634313583,[]
de,ConSept T1 mapping represents an equivalent method for tissue characterization in this population compared to the SAX approach.,,0.8755770921707153,[]
de,Further studies including follow-up examinations are necessary to confirm these preliminary results.,,0.7930417656898499,[]
de,· Mapping may serve as a marker for early cardiac involvement in patients with systemic sarcoidosis.,,1.0000000596046448,[]
de,· The ConSept approach can be used as an alternative measuring method in sarcoidosis patients.,,0.9734642207622528,[]
de,"· Dabir D, Luetkens J, Kuetting D et al.",,0.0,[]
de,Myocardial Mapping in Systemic Sarcoidosis: A Comparison of Two Measurement Approaches.,,1.0000000596046448,[]
de,Fortschr Röntgenstr 2021; 193: 68 - 76.,,0.3412532974034548,[]
es,"However, in the last years several step forwards in the field of precision medicine have been made.",,0.7611091136932373,[]
es,"In this review we focused on some of these elements such as the available biomarkers, the role of enhanced transurethral resection of the bladder and the role of the molecular classification in defining prognosis and therapeutic approaches in bladder cancer patients.",,0.9450293779373169,[]
es,"Although several progresses have been made, at the time none of the existing biomarkers appear to be able to safely avoid the need of cystoscopy during the follow up of bladder cancer patients.",,0.9999998807907104,[]
es,"In this review we focused on some of these elements such as the available biomarkers, the role of enhanced transurethral resection of the bladder and the role of the molecular classification in defining prognosis and therapeutic approaches in bladder cancer patients.",,0.9450293779373169,[]
es,Transurethral resection of the bladder represents a fundamental diagnostic and therapeutic step in the management of bladder cancer and these techniques can successfully improve its outcomes.,,1.0000000149011612,[]
es,"Finally, the molecular classification of the bladder cancer represents one of the most exciting novelty in this field, improving consistently the knowledge of bladder cancer.",,0.9999999403953552,[]
es,Objective: the aim of this research was to explore the relationship between dietary pattern habits and compliance with screen-time guidelines in Spanish schoolchildren.,,0.09355980902910233,[]
es,Material and methods: a cross-sectional and associative study was performed in a total of 370 schoolchildren (44.9 % girls) aged 6-13 (8.7 ± 1.8) years.,,0.8191946148872375,[]
es,"Results: for boys, those who did not meet these guidelines presented lower chances of eating vegetables regularly (OR = 0.50; 95 % CI = 0.28-0.89) or more than once a day (OR = 0.43; 95 % CI = 0.22-0.85).",,0.7979297240575155,[]
es,"One hundred and thirty-six children aged 6-18 years were enrolled from selected schools in Amman, Jordan.",,0.6743693351745605,[]
es,Results: the intraclass correlation coefficients between the two FFQs ranged from 0.5 for trans-fats to 0.96 for calcium.,,1.0000000596046448,[]
es,Correlation coefficients between dietary intake estimates derived from the FFQ and 24-HRs were significant at p < 0.05.,,0.6743775525440773,[]
es,Objective: the present study aimed to develop and validate a food frequency questionnaire (FFQ) to assess nutrient intake in Jordanian children.,,1.0,[]
es,"For all nutrients, over 60 % of participants were classified into the same or adjacent quartile of crude and adjusted intake.",,1.0,[]
es,Bland-Altman plots showed a satisfactory agreement between the two methods for energy and proteins.,,0.7408841848373413,[]
es,Conclusion: the FFQ showed a good reproducibility and a reasonable relative validity for most nutrients.,,0.695212334394455,[]
es,"Methods: in this validation study, nutrient intake as obtained from a culturally sensitive quantitative FFQ was compared to nutrient intake as assessed by four 24-hour dietary recalls (24-HRs) between September 2017 and May 2018.",,0.19527511298656464,[]
es,Introduction: assessing the relationship between childhood diseases and nutrient intake is a crucial issue that requires valid and reliable dietary assessment tools in this period of physical and physiological development.,,1.0,[]
es,Objective: the present study aimed to develop and validate a food frequency questionnaire (FFQ) to assess nutrient intake in Jordanian children.,,1.0,[]
es,Children or their caregivers were asked to complete the FFQ during an initial face-to-face interview.,,0.10018071625381708,[]
es,Four 24-HRs were collected weekly over one month.,,0.5479077114723623,[]
es,"Of these children, 50 also took part in the reproducibility phase, which involved a repeat completion of the FFQ within 1 month.",,0.5293290056288242,[]
es,Fifty percent of muscle-invasive bladder cancer (MIBC) patients succumb from metastatic disease despite radical cystectomy (RC).,,0.7536903126165271,[]
es,"More recently, immune checkpoint inhibitors (ICI) are explored as peri-operative single agent, ICI-ICI or ICI-chemotherapy combinations.",,0.8019537925720215,[]
es,Our goal is to provide the status of neoadjuvant and adjuvant treatment in MIBC.,,0.0,[]
es,Neoadjuvant chemotherapy (NAC) and adjuvant chemotherapy (ACT) randomized clinical trials (RCT) investigated whether peri-operative chemotherapy improves survival.,,0.8038120667139689,[]
es,"Since the 1980s, NAC RCTs were performed in cisplatin-fit patients, mainly using cisplatin combination chemotherapy.",,0.6585537741581599,[]
es,"Meta-analyses indicated a small, but significant 5% improvement in overall survival in T2-T4N0M0 MIBC patients.",,1.0,[]
es,Mostly MVAC or gemcitabine-cisplatin (GC) regimens were used without clear benefit of one regimen over the other.,,1.0,[]
es,Neoadjuvant chemotherapy (NAC) and adjuvant chemotherapy (ACT) randomized clinical trials (RCT) investigated whether peri-operative chemotherapy improves survival.,,0.8038120667139689,[]
es,Neoadjuvant chemotherapy (NAC) and adjuvant chemotherapy (ACT) randomized clinical trials (RCT) investigated whether peri-operative chemotherapy improves survival.,,0.8038120667139689,[]
es,"Novel neoadjuvant immune checkpoint inhibitors, alone or with chemotherapy, phase 2 trials demonstrate down staging and encouraging clinical results.",,1.00000003973643,[]
es,The value of neoadjuvant treatment in node-positive MIBC is not clearly demonstrated requiring more accurate clinical staging and prospective studies.,,0.343308387324214,[]
es,"Adjuvant cisplatin-based chemotherapy may be considered in selected, chemo-naïve pT3-T4N+patients.",,0.940063863992691,[]
es,Molecular tumour subtyping will support selecting novel agents for neoadjuvant or adjuvant strategies.,,0.10728387534618378,[]
es,"The method for analyzing rural/urban typologies was based on data mining, using the Apriori algorithm of association.",,0.9899691641330719,[]
es,"The data were obtained from the Mortality Information System of the Brazilian Ministry of Health, from 2007 to 2016, and municipal indicators were from IBGE.",,0.9872834086418152,[]
es,The urban/rural typology adopted by the IBGE was better than the World Bank at classifying the municipalities in Paraiba state.,,1.0,[]
es,"This classification allowed studying the infant mortality profile in rural municipalities, which was similar to the overall profile, except for maternal schooling.",,0.9854416251182556,[]
es,This was an observational epidemiological study conducted in the state of Paraíba.,,0.0,[]
es,Infant mortality was analyzed with descriptive statistics.,,1.0,[]
es,"The most important goals were to prevent the risk of infection in the professionals, in families and their newborns, as well as to ensure the same effectiveness for the early detection of the diseases included in our programme.",,1.0000000298023224,[]
es,"To this end, the laboratory was reorganised by dividing the staff into groups and the spaces were redistributed.",,0.0,[]
es,"It was also necessary to modify several protocols and circuits, especially for the management of early discharges from maternity centres, and for the collection of the necessary second samples (from newborns with inconclusive results or for low quality samples).",,1.0000000794728596,[]
es,"In general, a 36% reduction in the time of arrival of these second samples at the laboratory was achieved with respect to the previous circuit.",,1.0000001192092896,[]
es,"The most important goals were to prevent the risk of infection in the professionals, in families and their newborns, as well as to ensure the same effectiveness for the early detection of the diseases included in our programme.",,1.0000000298023224,[]
es,"Faced with the prospect of a collapsed health system due to the COVID-19 pandemic, the professionals involved in the Neonatal Screening Programme (NSP) of Catalonia had to adapt to this situation in a flexible, forceful and efficient manner.",,0.9351800481478373,[]
es,"The new processes and circuits implemented have been definitively consolidated, improving the efficiency of the programme.",,0.0,[]
es,The present systematic review examined post-migration variables impacting upon mental health outcomes among asylum-seeking and refugee populations in Europe.,,1.0,[]
es,"It focuses on the effects of post-settlement stressors (including length of asylum process and duration of stay, residency status and social integration) and their impact upon post-traumatic stress disorder, anxiety and depression.",,0.0,[]
es,Length of asylum process and duration of stay was found to be the most frequently cited factor for mental health difficulties in 9 out of 22 studies.,,0.9658131897449493,[]
es,"Contrary to expectation, residency or legal status was posited as a marker for other explanatory variables, including loneliness, discrimination and communication or language problems, rather than being an explanatory variable itself.",,1.0,[]
es,"However, in line with previous findings and as hypothesised in this review, there were statistically significant correlations found between family life, family separation and mental health outcomes.",,0.0,[]
es,Twenty-two studies were reviewed in this study.,,0.8387236297130585,[]
es,"This study aimed to identify patients eligible for a 48-h stay after colorectal resection, to provide guidance for early discharge planning.",,0.6129626035690308,[]
es,Overall and severe (Clavien-Dindo grade IIIb or above) postoperative complication and readmission rates were compared between patients who were discharged within 48 h and those who had hospital stay of 48 h or more.,,0.8249881608145577,[]
es,"In these patients, outpatient colorectal surgery should be feasible on a large scale with logistical optimization.",,1.0,[]
es,Multinominal logistic regression analysis was performed to ascertain significant factors associated with a short hospital stay (less than 48 h).,,0.7727273305257162,[]
es,"The cause is usually unknown, although it is sometimes related to the malformation of the bile duct.",,0.996718168258667,[]
es,"Female of 1 year, with abdominal distention, hyporexia and fever, tomography with ascites, surgical findings included retroperitoneal bilioma, peritonitis and perforation of common bile duct.",,0.9322973489761353,[]
es,Block resection and primary hepato-duodenal anastomosis were performed.,,0.7183893918991089,[]
es,"The cause is usually unknown, although it is sometimes related to the malformation of the bile duct.",,0.9542088508605957,[]
es,"Surgical management is decisive, and there are different techniques described.",,1.0,[]
es,"A high index of suspicion is important, treatment must be individualized according to each patient.",,0.0,[]
es,Spontaneous perforation of the common bile duct is rare.,,0.5617641309897105,[]
es,"Moderation analyses revealed that according to parent report, girls had significantly greater improvements in peer problems and family functioning, and boys benefited more in increased liking of school.",,0.6492567211389542,[]
es,"The gender by age interaction was significant for adolescents' report of mental health and family functioning outcomes, which suggests that girls benefit from FFT less than boys during early adolescence, but benefit more than boys in late adolescence.",,0.7222168855369091,[]
es,"Fixed-effects regressions with gender, age, and their interaction included as explanatory variables were conducted to calculate the average change in youth mental health, callous-unemotional traits, academic outcomes, substance use, and family functioning.",,0.8918997347354889,[]
es,"The study's results expand the examination of outcomes of FFT to include academic outcomes, and provide insight into key factors that should be considered in addressing adolescent behavioral problems and family functioning.",,0.2400369644165039,[]
es,"To investigate associations between functioning, community participation, and quality of life (QoL) and identify whether participation mediates the effects of functioning on QoL.",,0.0,[]
es,The effect of impaired functioning on QoL was partially mediated by participation in children with greater dependency in managing personal needs and those with mildly impaired communication.,,1.0000000596046448,[]
es,"The data are from the Birth in Brazil study, a national survey consisting of 23,894 postpartum women and their newborn infants.",,0.9181007593870163,[]
es,The information was obtained from interviews with the mothers during their postpartum hospital stay.,,0.0,[]
es,"A matching method was established, based on propensity scores, to deal with differences between the groups due to the non-experimental design of the Birth in Brazil study.",,0.0,[]
es,"The study outcome was gestational age, considering all the premature births (gestational age < 37 weeks) and term births (gestational age 37 weeks to 41 weeks and 6 days).",,0.979394793510437,[]
es,The highest proportions of teenage mothers were in the least developed regions of Brazil (North and Northeast) and in the poorest economic classes.,,0.8528141379356384,[]
es,"Prematurity is still an issue in the field of maternal and child health, and the association with teenage pregnancy identified in this study is worrisome, especially because younger adolescent mothers were associated with higher odds of spontaneous prematurity.",,0.8881926387548447,[]
es,"The study revealed social, economic, and maternal care disparities between the women according to age bracket.",,0.0,[]
es,The study aims to evaluate the association between teenage pregnancy and prematurity.,,0.0,[]
es,To show two indicators that summarizes the result of the complete circuit primary level-secondary level-primary level.,,0.0,[]
es,"The 84.8% of cases were resolved in a median time of 72 days (50-112), 14.1% of patients reject surgery and 1% wasnot resolved.",,1.0000000993410747,[]
es,"The overall solution time of the surgical problem in the medical unit is within the range built with previous studies, but in specific diagnoses there are significant variations.",,1.0,[]
es,There are a variety of instruments and indicators to assess continuity of care; however there is a lack of those that describe the result of coordination between the health care levels.,,0.0,[]
es,There are a variety of instruments and indicators to assess continuity of care; however there is a lack of those that describe the result of coordination between the health care levels.,,0.0,[]
es,"An observational prospective cohort study was conducted, with a one-year follow-up of a random sample of the references to general surgery services in a family medicine unit of the IMSS.",,0.9979731440544128,[]
es,The indicators were compared by characteristics of the patient and the first level physician.,,1.0,[]
es,No statistically significant differences were found according the evaluated characteristics.,,1.0,[]
es,"In the last decades, only few improvements have been made in the comprehension of bladder cancer tumor leading to few improvements in the development of new diagnostic and therapeutic approaches.",,0.9927614132563273,[]
es,"However, in the last years several step forwards in the field of precision medicine have been made.",,0.5638441940148672,[]
es,"In this review we focused on some of these elements such as the available biomarkers, the role of enhanced transurethral resection of the bladder and the role of the molecular classification in defining prognosis and therapeutic approaches in bladder cancer patients.",,1.0,[]
es,"Although several progresses have been made, at the time none of the existing biomarkers appear to be able to safely avoid the need of cystoscopy during the follow up of bladder cancer patients.",,0.9999998807907104,[]
es,"Enhanced transurethral resection technique can in some cases reduce the risk of recurrence during follow up, although its impact on survival outcomes is still under debate.",,1.0000000794728596,[]
es,"Finally, the molecular classification of the bladder cancer represents one of the most exciting novelty in this field, improving consistently the knowledge of bladder cancer.",,0.836670994758606,[]
es,"In the last decades, only few improvements have been made in the comprehension of bladder cancer tumor leading to few improvements in the development of new diagnostic and therapeutic approaches.",,0.9927614132563273,[]
es,Objective: the aim of this research was to explore the relationship between dietary pattern habits and compliance with screen-time guidelines in Spanish schoolchildren.,,0.9633506536483765,[]
es,"Results: for boys, those who did not meet these guidelines presented lower chances of eating vegetables regularly (OR = 0.50; 95 % CI = 0.28-0.89) or more than once a day (OR = 0.43; 95 % CI = 0.22-0.85).",,0.35486479103565216,[]
es,Material and methods: a cross-sectional and associative study was performed in a total of 370 schoolchildren (44.9 % girls) aged 6-13 (8.7 ± 1.8) years.,,0.8653331756591797,[]
es,Objective: the present study aimed to develop and validate a food frequency questionnaire (FFQ) to assess nutrient intake in Jordanian children.,,1.0,[]
es,"One hundred and thirty-six children aged 6-18 years were enrolled from selected schools in Amman, Jordan.",,0.7341062625249227,[]
es,Objective: the present study aimed to develop and validate a food frequency questionnaire (FFQ) to assess nutrient intake in Jordanian children.,,1.0,[]
es,Objective: the present study aimed to develop and validate a food frequency questionnaire (FFQ) to assess nutrient intake in Jordanian children.,,1.0,[]
es,Objective: the present study aimed to develop and validate a food frequency questionnaire (FFQ) to assess nutrient intake in Jordanian children.,,1.0,[]
es,Objective: the present study aimed to develop and validate a food frequency questionnaire (FFQ) to assess nutrient intake in Jordanian children.,,1.0,[]
es,Objective: the present study aimed to develop and validate a food frequency questionnaire (FFQ) to assess nutrient intake in Jordanian children.,,1.0,[]
es,"For all nutrients, over 60 % of participants were classified into the same or adjacent quartile of crude and adjusted intake.",,1.0,[]
es,Bland-Altman plots showed a satisfactory agreement between the two methods for energy and proteins.,,0.8353279829025269,[]
es,Objective: the present study aimed to develop and validate a food frequency questionnaire (FFQ) to assess nutrient intake in Jordanian children.,,1.0,[]
es,Objective: the present study aimed to develop and validate a food frequency questionnaire (FFQ) to assess nutrient intake in Jordanian children.,,1.0,[]
es,"Methods: in this validation study, nutrient intake as obtained from a culturally sensitive quantitative FFQ was compared to nutrient intake as assessed by four 24-hour dietary recalls (24-HRs) between September 2017 and May 2018.",,0.8346909433603287,[]
es,Introduction: assessing the relationship between childhood diseases and nutrient intake is a crucial issue that requires valid and reliable dietary assessment tools in this period of physical and physiological development.,,1.0,[]
es,Fifty percent of muscle-invasive bladder cancer (MIBC) patients succumb from metastatic disease despite radical cystectomy (RC).,,1.0,[]
es,"More recently, immune checkpoint inhibitors (ICI) are explored as peri-operative single agent, ICI-ICI or ICI-chemotherapy combinations.",,0.6496772468090057,[]
es,Our goal is to provide the status of neoadjuvant and adjuvant treatment in MIBC.,,0.0,[]
es,Neoadjuvant chemotherapy (NAC) and adjuvant chemotherapy (ACT) randomized clinical trials (RCT) investigated whether peri-operative chemotherapy improves survival.,,0.8038120667139689,[]
es,Neoadjuvant chemotherapy (NAC) and adjuvant chemotherapy (ACT) randomized clinical trials (RCT) investigated whether peri-operative chemotherapy improves survival.,,0.8038120667139689,[]
es,"Meta-analyses indicated a small, but significant 5% improvement in overall survival in T2-T4N0M0 MIBC patients.",,1.0,[]
es,Neoadjuvant chemotherapy (NAC) and adjuvant chemotherapy (ACT) randomized clinical trials (RCT) investigated whether peri-operative chemotherapy improves survival.,,0.8038120667139689,[]
es,Fifty percent of muscle-invasive bladder cancer (MIBC) patients succumb from metastatic disease despite radical cystectomy (RC).,,1.0,[]
es,"Novel neoadjuvant immune checkpoint inhibitors, alone or with chemotherapy, phase 2 trials demonstrate down staging and encouraging clinical results.",,0.6880095526576042,[]
es,Results from prospective checkpoint inhibitor immunotherapy RCTs are needed before immunotherapy becomes a recommended alternative for peri-operative treatment.,,0.8675602078437805,[]
es,Neoadjuvant chemotherapy (NAC) and adjuvant chemotherapy (ACT) randomized clinical trials (RCT) investigated whether peri-operative chemotherapy improves survival.,,0.8038120667139689,[]
es,"Adjuvant cisplatin-based chemotherapy may be considered in selected, chemo-naïve pT3-T4N+patients.",,0.5278057605028152,[]
es,Mostly MVAC or gemcitabine-cisplatin (GC) regimens were used without clear benefit of one regimen over the other.,,1.0,[]
es,The value of neoadjuvant treatment in node-positive MIBC is not clearly demonstrated requiring more accurate clinical staging and prospective studies.,,1.0,[]
es,Molecular tumour subtyping will support selecting novel agents for neoadjuvant or adjuvant strategies.,,0.10728387534618378,[]
